Institution,Year of Study,GPA,Loadshedding Frequency,Loadshedding Duration,Loadshedding Impact,Student ID
University of KwaZulu-Natal,4,1.568183728553561,0,20.34328346570038,None,56216
University of Pretoria,2,2.880617683188632,2,2.849906668029355,Moderate,67449
University of Cape Town,3,1.612491475811221,3,13.33151218668463,None,56679
Stellenbosch University,2,0.7114164671549632,6,4.021271563234823,Severe,14995
University of Johannesburg,4,1.044142957784039,0,3.386748317029254,None,27244
University of KwaZulu-Natal,2,1.574873207713071,0,4.746053878737476,None,45995
University of Pretoria,1,2.987574097707629,4,15.37547277304731,Moderate,24898
University of Cape Town,4,0.5147800395120617,4,13.27581640965102,Severe,38276
Stellenbosch University,4,0.2867237147630249,6,9.635369510729987,Severe,15614
University of Johannesburg,3,0.5613595246756751,1,23.7008899205742,Severe,28694
University of KwaZulu-Natal,1,0.1655556733552337,1,17.9955848100815,Severe,94112
University of Pretoria,1,0.0,4,23.01175221044798,Severe,88748
University of Cape Town,4,3.277426464259692,3,13.38657790445505,Moderate,42690
Stellenbosch University,1,2.677212077433834,1,23.6563858688793,Moderate,49613
University of Johannesburg,4,0.0,5,17.82746252410813,Severe,79554
University of KwaZulu-Natal,2,3.445751309549248,2,15.11767078807152,Moderate,30821
University of Pretoria,1,1.736868170897747,0,12.34323667794811,None,72284
University of Cape Town,2,1.682521621291999,1,13.91781498966813,None,78899
Stellenbosch University,4,1.582533201976155,6,1.028365221699671,None,13771
University of Johannesburg,3,0.0,6,9.828795558258694,Severe,93577
University of KwaZulu-Natal,3,1.594929352210949,1,18.87051858713909,None,81071
University of Pretoria,3,1.444854555201779,0,7.323552117509348,None,35259
University of Cape Town,1,0.5714073798246215,6,4.56344058036324,Severe,82988
Stellenbosch University,1,0.0,6,18.51633314468799,Severe,80484
University of Johannesburg,4,2.88493893123615,1,0.08319239981395565,Moderate,19847
University of KwaZulu-Natal,1,0.2273579741379281,0,8.098255314526707,Severe,92996
University of Pretoria,2,3.511874054094707,0,3.272102411031796,Moderate,42399
University of Cape Town,2,3.327456041761044,3,16.35972720245305,Moderate,50864
Stellenbosch University,2,2.391290888970693,6,14.39772666947421,None,20822
University of Johannesburg,1,0.0,6,22.9921525071043,Severe,24247
University of KwaZulu-Natal,1,3.445597657167729,2,20.28617326991823,Moderate,47490
University of Pretoria,1,0.4519791280885981,6,8.844569800805324,Severe,83504
University of Cape Town,2,0.0,4,21.14813427695403,Severe,87500
Stellenbosch University,1,2.291412575111771,5,0.5114570329563,None,31365
University of Johannesburg,4,1.48897913400763,1,21.15878270550759,None,72491
University of KwaZulu-Natal,1,0.6853303444192768,1,7.165126453455252,Severe,47309
University of Pretoria,4,2.905746792303254,5,15.45472262869586,Moderate,58619
University of Cape Town,2,0.2942770029119601,0,23.16560035212668,Severe,74687
Stellenbosch University,4,3.700609108738503,2,14.73779088021379,Moderate,55228
University of Johannesburg,3,2.930097936202403,5,15.00783372223386,Moderate,49191
University of KwaZulu-Natal,2,1.348197276167112,3,19.96576230674032,None,15580
University of Pretoria,1,0.3865702803091229,0,20.89970926550605,Severe,83241
University of Cape Town,4,3.429344608931039,2,16.09709128622491,Moderate,44897
Stellenbosch University,1,2.685976914145733,5,14.19719763773955,Moderate,51530
University of Johannesburg,2,1.108471509647442,5,18.05389858554049,None,98444
University of KwaZulu-Natal,2,2.292223159774916,0,2.515301724821787,None,41403
University of Pretoria,1,3.501539531170224,3,4.625338215692067,Moderate,34711
University of Cape Town,2,1.090720741914542,4,20.10612104810328,None,94207
Stellenbosch University,2,0.07475763274912975,6,3.689889637606705,Severe,92664
University of Johannesburg,4,0.8137177685849226,4,6.165381386279285,Severe,90731
University of KwaZulu-Natal,2,2.890953370562764,4,13.39938911990753,Moderate,38523
University of Pretoria,4,1.554483872232026,3,4.580633237992378,None,36691
University of Cape Town,2,0.06867477433442204,0,4.254962520712789,Severe,65648
Stellenbosch University,3,2.45491870137541,6,9.688094297831054,Moderate,41501
University of Johannesburg,3,0.558686805617593,5,9.47975539076525,Severe,12012
University of KwaZulu-Natal,4,0.0,5,13.43325524295519,Severe,10339
University of Pretoria,4,0.0,5,5.915660350230465,Severe,47835
University of Cape Town,3,3.528132786499364,0,11.70967118669923,Moderate,29031
Stellenbosch University,4,1.164803890927666,3,21.30942954429668,None,32022
University of Johannesburg,3,0.0,3,18.72604168772182,Severe,45432
University of KwaZulu-Natal,4,2.495315118304327,4,22.7207827377172,Moderate,51252
University of Pretoria,4,0.3769779934566136,3,11.88072854994921,Severe,39157
University of Cape Town,2,3.038508774725881,5,0.5011137099258614,Moderate,77781
Stellenbosch University,1,1.287343535241254,0,13.08757833624671,None,44482
University of Johannesburg,1,2.649629993356738,3,7.372446207967426,Moderate,79428
University of KwaZulu-Natal,3,2.883006052998186,3,6.206487869740554,Moderate,20738
University of Pretoria,3,3.148107399150077,2,18.4296904666699,Moderate,39692
University of Cape Town,3,0.0,2,17.52780716424045,Severe,12061
Stellenbosch University,2,0.5336723678041735,5,0.3295571330907174,Severe,20348
University of Johannesburg,1,1.447681369199999,4,22.85644431039616,None,93142
University of KwaZulu-Natal,1,1.244266143056892,3,0.7148451425946982,None,62562
University of Pretoria,4,3.139671672745855,0,13.15917574588349,Moderate,86078
University of Cape Town,3,3.118017065869164,0,11.42099527011812,Moderate,91561
Stellenbosch University,3,1.094246571453327,0,8.4884706863296,None,54274
University of Johannesburg,2,2.389211905137162,6,10.08062421890879,None,69629
University of KwaZulu-Natal,3,3.357311431476961,5,2.121932303492982,Moderate,63485
University of Pretoria,4,2.481254217771395,4,12.68670592231494,Moderate,40689
University of Cape Town,2,2.446565572391687,3,16.00428174090898,Moderate,89469
Stellenbosch University,4,2.318683093979791,3,13.44749674835789,None,74587
University of Johannesburg,3,3.375497358009657,0,17.8351183626236,Moderate,78908
University of KwaZulu-Natal,1,0.4623517811593558,5,17.81215320357555,Severe,96837
University of Pretoria,2,0.0,3,11.55971766201598,Severe,64522
University of Cape Town,3,1.213442475214603,4,11.09201414096004,None,12933
Stellenbosch University,1,2.670457802409751,4,19.56217420270693,Moderate,66356
University of Johannesburg,4,2.028486811930249,4,1.494189982869631,None,18515
University of KwaZulu-Natal,3,0.2926850241441722,3,5.626701319024152,Severe,38889
University of Pretoria,1,3.263009123198541,0,7.335001569121884,Moderate,60169
University of Cape Town,3,0.1216544018493644,3,23.41570284395531,Severe,24907
Stellenbosch University,4,0.6045164483397124,1,9.67120167565642,Severe,44796
University of Johannesburg,2,2.809358934687681,0,9.515064049676266,Moderate,42278
University of KwaZulu-Natal,3,3.568786786509468,2,9.071678652924446,Moderate,19189
University of Pretoria,2,0.0,5,18.11347490326382,Severe,91825
University of Cape Town,2,1.177301950823693,5,18.79433891933864,None,59728
Stellenbosch University,3,0.4245686534268365,5,15.91195693267663,Severe,70370
University of Johannesburg,3,2.336315703914833,4,2.563522280550588,None,31089
University of KwaZulu-Natal,3,1.6063533264811,0,22.57432233945192,None,61124
University of Pretoria,1,0.3775830181832897,3,11.22994576257467,Severe,18800
University of Cape Town,3,2.086651148381156,1,9.546075516678538,None,48004
Stellenbosch University,2,0.9702537002737444,0,21.96156597095334,Severe,17925
University of Johannesburg,4,1.335193699266409,3,13.7721513420946,None,89889
University of KwaZulu-Natal,3,1.751270919866823,1,4.484198534571704,None,79683
University of Pretoria,1,0.8895406058586383,2,5.43746058675158,Severe,41110
University of Cape Town,4,2.799807035370433,1,8.740371973423926,Moderate,52144
Stellenbosch University,2,3.017436220455297,5,13.76415559132036,Moderate,10275
University of Johannesburg,1,1.955359309725875,1,1.054888242731483,None,40582
University of KwaZulu-Natal,4,2.327079106675344,3,9.31228671572112,None,77062
University of Pretoria,1,0.0,3,14.84089661242976,Severe,16161
University of Cape Town,4,3.113667210863083,4,10.43347803425293,Moderate,54693
Stellenbosch University,3,1.860977032475698,1,11.19576169471611,None,11256
University of Johannesburg,2,0.6527350019106257,0,15.18047457556495,Severe,61534
University of KwaZulu-Natal,2,3.156138254022078,0,17.48352468091738,Moderate,90348
University of Pretoria,1,0.0,2,22.00615299920293,Severe,88567
University of Cape Town,2,0.7764910516016379,5,7.99271615515543,Severe,48008
Stellenbosch University,2,0.0348928131805642,3,9.848782569525607,Severe,66065
University of Johannesburg,1,2.802122535862889,6,7.559666836868039,Moderate,78388
University of KwaZulu-Natal,3,3.381507467573092,4,10.86995201562648,Moderate,57753
University of Pretoria,2,1.116222772469387,1,0.5969192005176254,None,91089
University of Cape Town,1,2.574207564993113,1,15.00214633598197,Moderate,41830
Stellenbosch University,2,2.229690666493875,4,6.797441217159101,None,40533
University of Johannesburg,1,0.8827677493919759,2,15.8128497568464,Severe,53040
University of KwaZulu-Natal,4,1.529007669456388,5,14.30037948338629,None,78397
University of Pretoria,3,0.0,6,13.54110344969728,Severe,26407
University of Cape Town,2,1.183924230625805,0,10.74879059313804,None,11125
Stellenbosch University,2,1.540928843205632,0,6.642744130478661,None,27034
University of Johannesburg,2,0.06511297108953551,0,7.271886467735012,Severe,72742
University of KwaZulu-Natal,4,2.484284901133792,2,14.82386532482833,Moderate,81685
University of Pretoria,3,1.871372038033583,6,3.988882579113473,None,52029
University of Cape Town,1,2.369967755989889,4,23.7570748961191,None,67612
Stellenbosch University,3,3.727505732078896,2,2.211765924362523,Moderate,36030
University of Johannesburg,2,0.4123780850187991,3,11.55836396556892,Severe,87261
University of KwaZulu-Natal,1,0.0,3,14.75898415418542,Severe,35759
University of Pretoria,4,1.07007745245781,4,13.93305877643292,None,52926
University of Cape Town,3,0.0,6,18.56243155166404,Severe,44472
Stellenbosch University,2,0.0,5,18.62635100317914,Severe,98223
University of Johannesburg,3,1.955232979358817,0,21.98406296657926,None,15727
University of KwaZulu-Natal,1,3.226946896792593,4,4.707424773113307,Moderate,75185
University of Pretoria,2,0.0,2,19.87710320564621,Severe,95298
University of Cape Town,2,1.234286591218555,4,5.410377639648007,None,49338
Stellenbosch University,2,0.0,5,23.7130130471023,Severe,69496
University of Johannesburg,3,3.354485438124265,5,10.71132721533501,Moderate,78921
University of KwaZulu-Natal,2,3.035176805897711,0,4.982154545024828,Moderate,97798
University of Pretoria,2,3.295377879540814,5,1.1231698869144,Moderate,96047
University of Cape Town,2,1.900697746704499,2,19.82333390549179,None,47814
Stellenbosch University,3,2.050610806340391,4,8.25281335647677,None,11233
University of Johannesburg,1,1.254039672526586,5,16.06126903241115,None,38903
University of KwaZulu-Natal,2,0.2630499874465153,0,10.85744901395417,Severe,81605
University of Pretoria,4,3.284323695126936,3,16.22986465539616,Moderate,47392
University of Cape Town,3,2.711661924423771,1,12.49566727628426,Moderate,56701
Stellenbosch University,2,1.972355752251242,2,9.684339489799456,None,71007
University of Johannesburg,1,1.810565459277951,0,21.58450122658943,None,57868
University of KwaZulu-Natal,4,0.2810027247154233,1,19.87058288312301,Severe,31061
University of Pretoria,1,2.975424417581526,3,0.1198737051459746,Moderate,68360
University of Cape Town,3,2.346436380436978,5,7.772243088471794,None,12405
Stellenbosch University,1,1.336635364005079,3,8.56384702190945,None,44194
University of Johannesburg,2,0.5093609236585663,5,9.08354200011528,Severe,49115
University of KwaZulu-Natal,4,0.2922090759217714,3,20.33916985441446,Severe,46437
University of Pretoria,3,0.7373017052812938,3,17.0893982610225,Severe,55080
University of Cape Town,1,2.435567097366115,4,6.449571019588872,Moderate,85017
Stellenbosch University,4,1.537439809672707,3,2.850089163007676,None,60019
University of Johannesburg,2,2.271595286895632,2,5.758704312770716,None,34218
University of KwaZulu-Natal,3,0.487400420654955,6,10.87680752779455,Severe,40670
University of Pretoria,4,0.927737909496647,5,8.234050670450795,Severe,88766
University of Cape Town,4,1.004854627518847,1,9.562473166457409,Severe,14487
Stellenbosch University,1,1.999801726050698,3,19.57409129585802,None,10408
University of Johannesburg,1,3.5647134515581,4,6.443298271389806,Moderate,30246
University of KwaZulu-Natal,1,2.736227805684044,0,20.3196581792973,Moderate,67711
University of Pretoria,2,0.2368575220073624,4,12.22216316820539,Severe,34029
University of Cape Town,4,0.0,5,6.839338391308723,Severe,80994
Stellenbosch University,2,0.7679057957509183,0,13.95801332343492,Severe,28113
University of Johannesburg,4,1.267974439045246,6,5.34168084685346,None,49647
University of KwaZulu-Natal,3,2.853125569597181,2,14.7417686880139,Moderate,48075
University of Pretoria,3,3.222329134016259,1,21.25785224354717,Moderate,41219
University of Cape Town,1,1.969576044881029,0,10.11770639389463,None,79131
Stellenbosch University,3,0.6662616926506179,1,21.98128924186572,Severe,12001
University of Johannesburg,4,0.943864352520846,6,9.024590449840836,Severe,63777
University of KwaZulu-Natal,2,0.972503550929993,4,23.82603678978469,Severe,73600
University of Pretoria,2,3.352314306630019,6,10.30408771660147,Moderate,98013
University of Cape Town,2,0.1747029799152225,5,6.832639438690668,Severe,71655
Stellenbosch University,2,3.358551537354285,1,10.15591377595487,Moderate,49837
University of Johannesburg,4,2.313119903770185,0,18.89499380027994,None,70533
University of KwaZulu-Natal,4,2.672887403552742,5,10.74065595754143,Moderate,52917
University of Pretoria,3,1.459898776452511,4,4.716695350385767,None,80692
University of Cape Town,3,0.2426258972197349,2,1.151577094321783,Severe,96169
Stellenbosch University,3,1.75199588285765,4,6.762842199659424,None,28701
University of Johannesburg,3,3.483490694420967,2,15.92383244054506,Moderate,76138
University of KwaZulu-Natal,2,0.7713358155470657,3,11.61104254721145,Severe,79018
University of Pretoria,2,0.02110391947520851,0,1.863201474548137,Severe,62285
University of Cape Town,3,0.0,6,17.74078419524614,Severe,52675
Stellenbosch University,3,0.00272240581119032,2,0.680531361475345,Severe,61298
University of Johannesburg,2,3.279611494141716,6,5.635529280567402,Moderate,93720
University of KwaZulu-Natal,4,1.126719612572531,2,7.639677341091241,None,40253
University of Pretoria,1,2.345885831433441,4,6.884570781202762,None,60669
University of Cape Town,4,3.504155669119251,2,18.11460483411329,Moderate,23907
Stellenbosch University,4,1.270818839091735,1,18.55529468601734,None,70725
University of Johannesburg,3,0.1809880019236993,5,23.9572248501039,Severe,63067
University of KwaZulu-Natal,1,3.009190940313225,2,23.55856736587693,Moderate,11246
University of Pretoria,3,3.917791995943276,1,4.323732352696784,Moderate,13956
University of Cape Town,1,1.316444550913989,2,11.97998156994046,None,34838
Stellenbosch University,4,0.4305157736133962,0,19.60576736220513,Severe,12337
University of Johannesburg,4,0.8932041861022891,4,6.892618190090369,Severe,95258
University of KwaZulu-Natal,4,0.2337523417503274,3,23.57108292955613,Severe,89326
University of Pretoria,2,1.255253769255829,2,11.10756485331876,None,18851
University of Cape Town,1,3.290970717764504,4,1.056157289028707,Moderate,26618
Stellenbosch University,1,1.629063912302758,1,9.956978953259448,None,34278
University of Johannesburg,2,2.468288117428024,4,7.181602028254765,Moderate,94846
University of KwaZulu-Natal,1,0.0,1,13.02155406601804,Severe,18962
University of Pretoria,3,1.668795098152444,1,1.382856843700445,None,43999
University of Cape Town,2,1.212513597399686,5,10.33009157299933,None,68514
Stellenbosch University,3,0.0475959650021151,3,12.25419362869521,Severe,40648
University of Johannesburg,4,0.0,6,21.92922324200914,Severe,71912
University of KwaZulu-Natal,2,2.564484692203341,0,17.92143331933041,Moderate,30123
University of Pretoria,2,2.793500130664087,0,1.701868634865663,Moderate,59782
University of Cape Town,3,0.0,1,23.71029015768318,Severe,46266
Stellenbosch University,3,0.7544332994433767,2,16.24708751921801,Severe,20076
University of Johannesburg,3,2.015254420701967,3,15.92997386649707,None,24632
University of KwaZulu-Natal,1,2.603349558200623,6,11.22152404823164,Moderate,74493
University of Pretoria,2,0.0,4,14.47510982744059,Severe,83630
University of Cape Town,4,0.1640867887313754,1,6.897266731911119,Severe,50048
Stellenbosch University,1,0.0,4,23.967147724571,Severe,53121
University of Johannesburg,2,2.61549085756415,3,18.92491987405491,Moderate,91847
University of KwaZulu-Natal,2,1.922292648812726,6,3.98978735412948,None,44993
University of Pretoria,2,2.114135345563626,1,0.3528821581763486,None,77171
University of Cape Town,2,1.195288455400123,6,15.66597559228497,None,35988
Stellenbosch University,2,0.6582296182110422,1,14.66696817537555,Severe,55253
University of Johannesburg,2,2.442057954768913,6,0.4901593236240291,Moderate,16180
University of KwaZulu-Natal,1,3.409950224707798,4,1.891995903958664,Moderate,24312
University of Pretoria,1,2.868454550613889,1,23.01528898278949,Moderate,62113
University of Cape Town,2,0.0,4,14.96769458211874,Severe,33320
Stellenbosch University,2,1.472552822628914,5,2.084041566059698,None,74746
University of Johannesburg,3,0.9698231005641637,2,11.61441989320619,Severe,41953
University of KwaZulu-Natal,1,1.266168044831567,1,5.88621419950149,None,78652
University of Pretoria,2,0.4793358270244429,1,9.071318032356382,Severe,66238
University of Cape Town,1,3.421365911262048,1,10.51086387639592,Moderate,86141
Stellenbosch University,1,1.817157699098368,1,18.99798282660316,None,57787
University of Johannesburg,4,3.261884360065829,0,17.85701308832934,Moderate,24619
University of KwaZulu-Natal,3,2.842109188155733,3,21.51339104235536,Moderate,67704
University of Pretoria,4,1.779737797381121,5,3.232884681390453,None,54366
University of Cape Town,3,1.611106355988703,1,23.10769888420264,None,75369
Stellenbosch University,3,1.774530227370661,3,9.470698103986484,None,30126
University of Johannesburg,3,0.0,6,22.31724049198935,Severe,59132
University of KwaZulu-Natal,1,0.9127317249544534,5,15.24114464567788,Severe,87965
University of Pretoria,3,0.0,3,23.96683992981706,Severe,30006
University of Cape Town,3,3.515738499766135,2,21.27228341696196,Moderate,84664
Stellenbosch University,4,3.268118109392768,1,11.5371595255321,Moderate,18182
University of Johannesburg,4,1.160976250694652,5,17.45044158355713,None,50581
University of KwaZulu-Natal,3,0.8839269611443419,6,17.43742046694846,Severe,32955
University of Pretoria,3,0.3450966622228318,5,13.78431969373622,Severe,60700
University of Cape Town,4,3.595587109821673,6,3.419493439994889,Moderate,74940
Stellenbosch University,1,0.0,1,11.33442056050606,Severe,36322
University of Johannesburg,2,3.598227160518397,1,21.05974076245244,Moderate,33262
University of KwaZulu-Natal,3,1.066521272164369,2,4.84761839729709,None,61504
University of Pretoria,3,1.155828072756683,1,15.84908847602141,None,61602
University of Cape Town,3,1.000268646616725,0,21.14165459153644,Severe,34629
Stellenbosch University,1,1.775845905270699,4,12.19247725319494,None,86521
University of Johannesburg,3,1.917754052479629,1,11.61353704269925,None,54839
University of KwaZulu-Natal,4,1.655596690749441,1,20.03439014073464,None,44657
University of Pretoria,3,3.403268192958747,1,16.77825831637561,Moderate,20714
University of Cape Town,2,1.753117281703483,6,4.602356577657726,None,43079
Stellenbosch University,2,2.324580616733832,1,7.76783850369555,None,92781
University of Johannesburg,3,0.5689872438161924,4,19.52173376779319,Severe,91058
University of KwaZulu-Natal,3,2.604798547501324,2,3.709792638511315,Moderate,20577
University of Pretoria,4,1.019682327629587,6,5.830212446997445,Severe,13178
University of Cape Town,4,1.908232289496016,1,1.583498176816679,None,37249
Stellenbosch University,2,1.18702862047027,5,17.10607626834971,None,99101
University of Johannesburg,2,1.663289200158909,6,17.3809774816132,None,50561
University of KwaZulu-Natal,1,2.455810804266484,3,20.71488786698033,Moderate,50404
University of Pretoria,3,3.258200656515451,1,18.50423718791682,Moderate,80457
University of Cape Town,1,1.416902206030652,0,12.29460438441783,None,27362
Stellenbosch University,3,0.882901242821868,1,20.09948677518513,Severe,90695
University of Johannesburg,2,3.864551473849749,0,20.37770483830636,Moderate,26439
University of KwaZulu-Natal,1,0.1496073325383501,5,2.034067122980973,Severe,96712
University of Pretoria,4,0.164585101994448,3,12.98103783702997,Severe,94841
University of Cape Town,2,0.0,5,15.35139610185955,Severe,83527
Stellenbosch University,1,0.1517391826211223,2,13.63052308553749,Severe,31170
University of Johannesburg,2,0.0,5,21.66297824660207,Severe,93571
University of KwaZulu-Natal,2,2.207585492891377,6,16.60894766123828,None,98974
University of Pretoria,2,1.770976897179635,6,0.9613493361072782,None,67086
University of Cape Town,1,1.98115892702419,2,8.439390003941742,None,73464
Stellenbosch University,2,1.258407112458425,6,0.4724681890417743,None,13438
University of Johannesburg,1,3.343876192673243,4,12.58371796722408,Moderate,16515
University of KwaZulu-Natal,4,2.972175398425894,3,14.89346969361845,Moderate,77267
University of Pretoria,3,2.491236230664547,1,6.748535598206066,Moderate,35569
University of Cape Town,1,2.690715172081019,6,20.38105041819382,Moderate,69601
Stellenbosch University,3,3.211518765757303,4,0.4715582045856399,Moderate,30658
University of Johannesburg,3,1.23209501664539,3,14.80112563182944,None,12238
University of KwaZulu-Natal,2,0.751874073762052,0,17.90506561423908,Severe,93525
University of Pretoria,3,0.5185491005026029,1,7.086265679799856,Severe,66906
University of Cape Town,3,0.0,6,12.29852370251169,Severe,79699
Stellenbosch University,1,1.52740059223558,3,21.78310499290122,None,57031
University of Johannesburg,2,0.0,5,18.67199856917654,Severe,85037
University of KwaZulu-Natal,4,3.180320959072625,0,0.4439431173901607,Moderate,31591
University of Pretoria,1,1.697043299438604,1,19.82479808358876,None,21738
University of Cape Town,4,0.02930691411359193,2,17.50409735769845,Severe,64529
Stellenbosch University,1,0.2812727680726038,6,2.686678983088814,Severe,10409
University of Johannesburg,2,0.2873469525783161,6,18.84622742618491,Severe,44810
University of KwaZulu-Natal,1,3.106809088918753,3,5.77889721255373,Moderate,38852
University of Pretoria,4,2.191187103339037,2,9.469256814006798,None,46873
University of Cape Town,3,1.456427814978729,1,3.207262253858794,None,23764
Stellenbosch University,3,0.6473987646746733,4,17.65564125385056,Severe,29620
University of Johannesburg,3,3.432106778072893,5,10.22218149635528,Moderate,98644
University of KwaZulu-Natal,4,3.306383365904339,0,11.14061149843049,Moderate,12212
University of Pretoria,4,0.9204796874240928,6,10.92684519133113,Severe,17959
University of Cape Town,3,0.152572528764602,3,4.991180583480833,Severe,56278
Stellenbosch University,1,0.544572858616402,2,16.72600098416863,Severe,25606
University of Johannesburg,4,0.4971811489075719,4,3.708276443539017,Severe,29990
University of KwaZulu-Natal,1,2.564260998292093,4,9.459722557135812,Moderate,81638
University of Pretoria,4,0.0,3,21.77713903126229,Severe,58614
University of Cape Town,4,0.0,4,12.17538762931987,Severe,89894
Stellenbosch University,2,3.333100659428025,3,13.73796464670084,Moderate,41746
University of Johannesburg,3,0.960644683937486,0,19.81983986124454,Severe,72597
University of KwaZulu-Natal,2,2.428227348557152,5,9.810451193690849,Moderate,74676
University of Pretoria,2,1.266808017047655,4,20.97702100848806,None,93244
University of Cape Town,4,3.835354964944338,1,15.93440253441488,Moderate,86420
Stellenbosch University,3,3.002232922460474,2,11.79092787330316,Moderate,22416
University of Johannesburg,1,2.889222873425741,5,5.080906367890949,Moderate,61862
University of KwaZulu-Natal,2,1.425376150774975,4,11.4631593388535,None,40465
University of Pretoria,2,2.226263468409416,6,4.701877308585102,None,83227
University of Cape Town,1,0.1059744381978698,2,20.42639812598019,Severe,69251
Stellenbosch University,3,0.2932809785162865,3,8.380381291819162,Severe,43789
University of Johannesburg,2,1.409055512590961,3,13.08796940848624,None,28308
University of KwaZulu-Natal,3,1.379895750802661,2,22.39926369061175,None,41461
University of Pretoria,2,0.2768357560175405,1,8.97372198141808,Severe,62111
University of Cape Town,1,0.5893700098388955,6,16.61469146717311,Severe,79138
Stellenbosch University,2,1.611911003506654,5,19.30403691648962,None,34361
University of Johannesburg,1,1.37310995141804,4,6.653021128440596,None,42759
University of KwaZulu-Natal,1,0.6991905703538319,5,10.85959147267007,Severe,99090
University of Pretoria,2,3.456861555620875,2,10.34452562440848,Moderate,11677
University of Cape Town,2,2.385527531312602,2,10.4756612642716,None,33073
Stellenbosch University,3,0.0,6,19.21475795609672,Severe,71315
University of Johannesburg,4,3.435364118163289,3,11.30945747420035,Moderate,92020
University of KwaZulu-Natal,1,1.52953248583713,0,14.61639361751984,None,42668
University of Pretoria,2,1.772424339973928,3,12.13222487833072,None,57719
University of Cape Town,1,1.706031875522745,4,18.26762130589702,None,38951
Stellenbosch University,4,0.0,5,5.068329738933362,Severe,18784
University of Johannesburg,2,0.3852652439390392,0,6.453595031285686,Severe,36069
University of KwaZulu-Natal,2,2.404116784812699,1,3.645850907840508,Moderate,13950
University of Pretoria,2,2.006233791030119,6,16.69527465418036,None,49900
University of Cape Town,2,0.3234560531565932,1,5.908851962536532,Severe,41443
Stellenbosch University,1,0.2790544129968564,4,5.218468283051041,Severe,37981
University of Johannesburg,3,1.739510574593719,2,12.08747467073399,None,48244
University of KwaZulu-Natal,4,0.5163808749011745,2,14.27847747635829,Severe,82658
University of Pretoria,3,1.354488670465003,1,1.178097802104877,None,65794
University of Cape Town,4,3.489949145904153,0,17.16307429921751,Moderate,89945
Stellenbosch University,1,2.41480942858094,1,2.874770497666816,Moderate,96618
University of Johannesburg,4,1.594667851022893,3,8.4754836706842,None,33063
University of KwaZulu-Natal,1,1.831581996069636,2,11.92289849195249,None,78348
University of Pretoria,4,3.012601426142405,3,9.862269056240587,Moderate,83296
University of Cape Town,1,0.5943969429228535,6,11.50623918461345,Severe,22374
Stellenbosch University,1,0.5103189000312761,4,5.534068492987818,Severe,77391
University of Johannesburg,2,2.098136661472982,4,13.92816799453072,None,81061
University of KwaZulu-Natal,1,0.0,3,19.80186268023619,Severe,32318
University of Pretoria,2,1.909697445847652,4,20.38094641645523,None,23261
University of Cape Town,4,2.852270734583427,3,23.09145233068498,Moderate,68969
Stellenbosch University,1,2.454103276840334,2,22.67153544817132,Moderate,22627
University of Johannesburg,1,1.871626623811065,1,11.54508121983939,None,79171
University of KwaZulu-Natal,1,2.921348750792051,5,15.30058992932137,Moderate,69728
University of Pretoria,2,0.4078072569289237,1,19.74342361009776,Severe,62583
University of Cape Town,4,2.846796775129247,5,16.9473075839898,Moderate,81275
Stellenbosch University,3,2.800582263912992,3,14.34215831895765,Moderate,36643
University of Johannesburg,2,2.713405372890816,0,1.042335484843519,Moderate,38068
University of KwaZulu-Natal,1,1.678329016362591,0,18.97500057218694,None,28382
University of Pretoria,1,0.9771027251742883,5,22.57622614282725,Severe,72058
University of Cape Town,4,1.852321076205439,2,0.3121164497270481,None,75693
Stellenbosch University,2,0.1981600958282049,4,8.896584161956092,Severe,71204
University of Johannesburg,2,1.77934258769024,4,1.697038063317371,None,46017
University of KwaZulu-Natal,1,3.589752919056572,1,5.252660811775725,Moderate,87715
University of Pretoria,1,0.0,3,18.82547845072854,Severe,40079
University of Cape Town,2,0.0,4,20.79518908482901,Severe,70562
Stellenbosch University,3,0.66859783587801,0,21.51708917112007,Severe,17747
University of Johannesburg,1,1.23672228724447,6,20.1621989130225,None,47566
University of KwaZulu-Natal,4,0.02002980566179241,5,7.818473312106785,Severe,20852
University of Pretoria,4,0.3377522342070841,4,1.416531092199833,Severe,45100
University of Cape Town,2,0.5458932939920256,5,20.18953082089638,Severe,71802
Stellenbosch University,1,2.208734395129236,3,1.898639150626594,None,56104
University of Johannesburg,2,3.43450659938259,5,5.029843606961555,Moderate,64457
University of KwaZulu-Natal,1,0.4431810196096193,0,7.86178871767461,Severe,56097
University of Pretoria,2,2.9241922965338,1,17.31808135132707,Moderate,17804
University of Cape Town,4,3.590283154962887,2,8.850472561740979,Moderate,14859
Stellenbosch University,3,2.544464866494657,2,17.9130795925748,Moderate,79658
University of Johannesburg,3,1.58537876285465,6,18.2552935309489,None,28621
University of KwaZulu-Natal,3,0.1121241560850939,1,21.36819997435068,Severe,69996
University of Pretoria,1,1.268740746450911,0,16.12545869611635,None,59330
University of Cape Town,2,2.77953657779231,4,3.527267196044018,Moderate,99783
Stellenbosch University,4,0.7598404460697927,0,1.493243587409064,Severe,30819
University of Johannesburg,3,3.182987326147106,4,6.68189475968025,Moderate,97662
University of KwaZulu-Natal,3,0.6531146110446688,6,23.6007561797594,Severe,72396
University of Pretoria,2,3.920500481990162,6,0.5779258786227803,Moderate,71748
University of Cape Town,4,2.508795885013343,6,8.804932586527086,Moderate,50674
